"scope","device_id","mpn","quantity","lifecycle","qualification","orderable_evidence","cost_evidence","cost_currency","cost_target_quantity","unit_price_usd","line_material_usd","cost_price_break","cost_source","cost_checked","cost_gate_status","cost_gate_reason","cost_gate_source","cost_gate_checked","alternate_evidence","alternate_policy_class","placements"
"base_product","murata_grm31cr71a226ke15l","Murata GRM31CR71A226KE15L","1","active","verified_candidate","present","present","USD","100","0.1884","0.1884","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/GRM31CR71A226KE15L/2039036","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_output_cap"
"base_product","murata_grm31cr71e106ma12l","Murata GRM31CR71E106MA12L","12","active","verified_candidate","present","present","USD","100","0.1224","1.4688","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/GRM31CR71E106MA12L/2548205","2026-08-19","","","","","present","SUB-PWR-PASSIVE","charger_bat_cap0;charger_bat_cap1;charger_pmid_cap0;charger_pmid_cap1;charger_pmid_cap2;charger_sys_cap0;charger_sys_cap1;charger_sys_cap2;charger_sys_cap3;charger_sys_cap4;charger_vbus_cap0;charger_vbus_cap1"
"base_product","murata_grm32er71e226ke15l","Murata GRM32ER71E226KE15L","13","active","verified_candidate","present","present","USD","100","0.3303","4.2939","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/GRM32ER71E226KE15L/2039092","2026-08-19","","","","","present","SUB-PWR-PASSIVE","ext_buck_input_cap;ext_buck_output_cap0;ext_buck_output_cap1;main_input_cap;main_output_cap0;main_output_cap1;pd_pphv_cap0;pd_pphv_cap1;pd_pphv_cap2;pd_pphv_cap3;voice_input_cap;voice_output_cap0;voice_output_cap1"
"base_product","murata_lqg15hs10nj02d","Murata LQG15HS10NJ02D","3","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.093","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS10NJ02D/662903","2026-08-19","","","","","present","SUB-RF","cc_315_l10_in;cc_315_l10_out;cc_868_915_l10"
"base_product","murata_lqg15hs15nj02d","Murata LQG15HS15NJ02D","1","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS15NJ02D/662874","2026-08-19","","","","","present","SUB-RF","cc_433_l15"
"base_product","murata_lqg15hs2n2s02d","Murata LQG15HS2N2S02D","1","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS2N2S02D/662863","2026-08-19","","","","","present","SUB-RF","cc_output_l2n2"
"base_product","murata_lqg15hs3n3s02d","Murata LQG15HS3N3S02D","1","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS3N3S02D/662896","2026-08-19","","","","","present","SUB-RF","cc_match_l3n3"
"base_product","murata_lqg15hs3n6s02d","Murata LQG15HS3N6S02D","1","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS3N6S02D/2594221","2026-08-19","","","","","present","SUB-RF","cc_315_shunt_l3n6"
"base_product","murata_lqg15hs6n8j02d","Murata LQG15HS6N8J02D","1","active_orderable","verified_exact_cc_matching_passive","present","present","USD","100","0.031","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/murata-electronics/LQG15HS6N8J02D/662870","2026-08-19","","","","","present","SUB-RF","cc_match_l6n8"
"base_product","murata_lqw15an56ng00d","Murata LQW15AN56NG00D","1","active_factory_stocked_standard_pcba","verified_exact_jlcpcb_stocked_si4732_fmi_first_target","present","present","USD","100","0.0447","0.0447","JLCPCB one-to-199-piece tier","https://jlcpcb.com/partdetail/x/C167482","2026-08-28","","","","","present","SUB-RF","receiver_fmi_match_inductor"
"base_product","nexperia_74lvc126apw_118","Nexperia 74LVC126APW,118","8","production_active_orderable","verified_exact_nrf_host_to_switched_domain_isolator","present","present","USD","100","0.1341","1.0728","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/nexperia-usa-inc/74LVC126APW-118/2753809","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","cc_host_buffer;cc_return_buffer;nrf0_host_buffer;nrf1_host_buffer;nrf2_host_buffer;u214_host_buffer_a;u214_host_buffer_b;u214_return_buffer"
"base_product","nexperia_74lvc1g32gv_125","74LVC1G32GV,125","2","production","verified_candidate","present","present","USD","100","0.0523","0.1046","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/nexperia-usa-inc/74LVC1G32GV-125/946687","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","ext_request_or;safe_ptt_or"
"base_product","nexperia_74lvc2g126dp_125","Nexperia 74LVC2G126DP,125","5","production_active_factory_stocked","verified_exact_nrf_switched_to_host_domain_isolator","present","present","USD","100","0.3753","1.8765","JLCPCB quantity-100 tier; live stock 155, MOQ 1","https://jlcpcb.com/partdetail/Nexperia-74LVC2G126DP125/C503392","2026-08-28","","","","","present","SUB-LOGIC-ANALOG","cc_band_buffer;ir_return_buffer;nrf0_return_buffer;nrf1_return_buffer;nrf2_return_buffer"
"base_product","nexperia_74lvc2g14gv_125","74LVC2G14GV,125","2","production_active_factory_stocked_for_trial","verified_stocked_exact_family_package_variant","present","present","USD","100","0.16","0.32","JLCPCB 50-piece tier; current stock 153, available order quantity 35, MOQ 1","https://jlcpcb.com/partdetail/Nexperia-74LVC2G14GV125/C426708","2026-08-28","","","","","present","SUB-LOGIC-ANALOG","safe_conditioner;voice_band_inverter"
"base_product","nexperia_pesd24vy1bsf","Nexperia PESD24VY1BSF","2","production_orderable","verified_exact_sa518_external_rf_esd","present","missing","","","","","","","","quantity_100_rfq_required","No published comparable exact-Nexperia quantity-100 USD tier was found; the same base marking sold by ElecSuper is a different manufacturer and cannot be priced as the accepted Nexperia device","https://www.nexperia.com/product/PESD24VY1BSF","2026-08-19","present","SUB-RF","voice_rf_esd;voice_v_rf_esd"
"base_product","nicerf_sa818s_u_v18","G-NiceRF SA818S-U","1","current_orderable_product","manufacturer_and_jlcpcb_exact_candidate","present","missing","","","","","","","","quantity_100_rfq_required","JLCPCB exposes the exact G-NiceRF PCBA line, but a durable comparable quantity-100 quote is not yet captured","https://jlcpcb.com/partdetail/GNiceRF-SA818SU/C3001549","2026-08-26","present","SUB-COMPUTE-RF","voice"
"base_product","nicerf_sa818s_v_v18","G-NiceRF SA818S-V","1","current_preorder_product","manufacturer_and_jlcpcb_exact_candidate_preorder","present","missing","","","","","","","","quantity_100_rfq_required","The exact G-NiceRF SA818S-V line exists at JLCPCB but is pre-order and lacks a durable comparable quantity-100 quote","https://jlcpcb.com/partdetail/GNiceRF-SA818SV/C51897911","2026-08-26","present","SUB-COMPUTE-RF","voice_v"
"base_product","omron_b3s_1100p","OMRON B3S-1100P","16","active_orderable","verified_exact_direct_press_control_mechanical_hil_open","present","present","USD","100","0.6405","10.248","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/omron-electronics-inc-emc-div/B3S-1100P/368393","2026-08-19","","","","","present","SUB-MECH-OPTICAL","ptt_switch;ui_dpad_down;ui_dpad_left;ui_dpad_ok;ui_dpad_right;ui_dpad_up;ui_switch_back;ui_switch_f1;ui_switch_f2;ui_switch_f3;ui_switch_f4;ui_switch_f5;ui_switch_f6;ui_switch_f7;ui_switch_f8;ui_switch_opt"
"base_product","onsemi_bat54alt1g","BAT54ALT1G","5","active","verified_candidate","present","present","USD","100","0.0577","0.2885","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/onsemi/BAT54ALT1G/917808","2026-08-19","","","","","present","SUB-DISCRETE-PROT","evidence_or_0;evidence_or_1;evidence_or_2;evidence_or_3;evidence_or_4"
"base_product","onsemi_bav70lt1g","onsemi BAV70LT1G","1","active","verified_candidate","present","present","USD","100","0.046","0.046","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/onsemi/BAV70LT1G/918324","2026-08-19","","","","","present","SUB-DISCRETE-PROT","pack_supply_or"
"base_product","onsemi_cat24c512wi_gt3","onsemi CAT24C512WI-GT3","1","active","verified_candidate","present","present","USD","100","0.7133","0.7133","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/onsemi/CAT24C512WI-GT3/2683757","2026-08-19","","","","","present","SUB-PWR-SAFETY","pd_config_eeprom"
"base_product","onsemi_fsusb42_mux","onsemi FSUSB42MUX","2","active_orderable","verified_exact_data_only_service_usb_isolator","present","present","USD","100","0.4663","0.9326","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/onsemi/FSUSB42MUX/2036916","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","c5_service_usb_switch;rp_service_usb_switch"
"base_product","panasonic_erj_2rkf22r0x","Panasonic ERJ-2RKF22R0X","45","active","verified_candidate","present","present","USD","100","0.0155","0.6975","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-2RKF22R0X/1746157","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_service_usb_dm_series;c5_service_usb_dp_series;cc_band_v1_series;cc_band_v2_series;cc_csn_series;cc_gdo0_series;cc_gdo2_series;cc_sclk_series;cc_si_series;cc_so_series;headphone_l_series;headphone_r_series;nrf0_ce_series;nrf0_csn_series;nrf0_irq_series;nrf0_miso_series;nrf0_mosi_series;nrf0_sck_series;nrf1_ce_series;nrf1_csn_series;nrf1_irq_series;nrf1_miso_series;nrf1_mosi_series;nrf1_sck_series;nrf2_ce_series;nrf2_csn_series;nrf2_irq_series;nrf2_miso_series;nrf2_mosi_series;nrf2_sck_series;product_usb_dm_series;product_usb_dp_series;sd_cmd_series;sd_cs_series;sd_miso_series;sd_sck_series;u214_series_busy;u214_series_gps_rx;u214_series_gps_tx;u214_series_irq;u214_series_miso;u214_series_mosi;u214_series_nss;u214_series_rst;u214_series_sck"
"base_product","panasonic_erj_2rkf27r0x","Panasonic ERJ-2RKF27R0X","2","active_orderable","verified_exact_rp2354_usb_series_resistor","present","present","USD","100","0.0155","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-electronic-components/ERJ-2RKF27R0X/1746179","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","rp_service_usb_dm_series;rp_service_usb_dp_series"
"base_product","panasonic_erj_p08f10r0v","Panasonic ERJ-P08F10R0V","1","active","verified_candidate","present","present","USD","100","0.0689","0.0689","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-P08F10R0V/5722446","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","pack_in_res"
"base_product","panasonic_erj_p08f49r9v","Panasonic ERJ-P08F49R9V","2","active_orderable","verified_exact_max17320_2s_balance_resistor","present","missing","","","","","","","","quantity_100_rfq_required","The authorized-distributor exact-MPN page offers only a 5,000-piece full reel, while accessible quantity-100 reference prices require a broker RFQ; no comparable published authorized USD quantity-100 tier is available","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-P08F49R9V/9813007","2026-08-19","present","SUB-CTRL-PASSIVE","pack_batts_rbal;pack_cell1_rbal"
"base_product","pui_as02404po","PUI Audio AS02404PO","1","active_orderable","verified_candidate","present","present","USD","100","2.5294","2.5294","DigiKey bulk 50-plus tier applicable to an order of 100 pieces","https://www.digikey.com/en/products/detail/pui-audio-inc/AS02404PO/24385608","2026-08-19","","","","","present","SUB-MECH-OPTICAL","speaker"
"base_product","qdtech_hmx035ctft_001","HMX035CTFT-001 (QDtech schematic assembly marking)","1","assembly_marking_and_contacts_disclosed_in_official_reference_schematic; standalone_orderability_drawing_and_lifecycle_unverified","verified_candidate","missing","missing","","","","","","","","unresolved_production_panel_factory_quote_required","Published HMX donor prices are legacy evidence, not a procurement route; the exact production panel and factory attrition must be quoted for one assembled prototype","https://www.lcdwiki.com/res/ES3C35P/ESP32-S3%E5%8E%9F%E7%90%86%E5%9B%BE.pdf","2026-08-19","present","SUB-MECH-OPTICAL","display"
"base_product","rp2354b_a4","SC1512-A4","1","active_orderable","verified_exact_rp2354b0a4_7inch_reel_order_code","present","present","USD","100","1.4927","1.4927","JLCPCB/LCSC C39843328 public quantity-10 tier used conservatively until the quantity-100 tier is rechecked at freeze; quantity-1 is USD 1.5658","https://jlcpcb.com/partdetail/RaspberryPi-RP2354B/C39843328","2026-08-28","","","","","present","SUB-COMPUTE-RF","rp"
"base_product","same_sky_cmej_0413_42_smt_tr","Same Sky CMEJ-0413-42-SMT-TR","1","active_orderable","verified_candidate","present","present","USD","100","0.3909","0.3909","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/same-sky-formerly-cui-devices/CMEJ-0413-42-SMT-TR/10253447","2026-08-19","","","","","present","SUB-MECH-OPTICAL","microphone"
"base_product","same_sky_sj_43504_smt_tr","Same Sky SJ-43504-SMT-TR","1","active_orderable","verified_candidate","present","present","USD","100","0.9304","0.9304","DigiKey cut-tape quantity-100 tier; 7,349 units shown in stock","https://www.digikey.com/en/products/detail/same-sky-formerly-cui-devices/SJ-43504-SMT-TR/2625173","2026-08-23","","","","","present","SUB-MECH-OPTICAL","headphone_jack"
"base_product","samtec_ftsh_105_01_l_dv_k_p_tr","Samtec FTSH-105-01-L-DV-K-P-TR","3","active_orderable","verified_exact_three_domain_dbg10_header","present","present","USD","100","1.6991","5.0973","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/samtec-inc/FTSH-105-01-L-DV-K-P-TR/5305483","2026-08-19","","","","","present","SUB-MECH-OPTICAL","c5_dbg_header;rp_dbg_header;s3_dbg_header"
"base_product","samtec_hle_107_02_g_dv_pe_lc","Samtec HLE-107-02-G-DV-PE-LC","1","active Extended Life Product; 138 exact parts shown as ships-tomorrow stock","verified_bounded_paper_fit_received_u214_mating_hil_open","present","present","USD","100","2.542","2.542","Samtec OEM quantity-100 tier","https://www.samtec.com/products/hle-107-02-g-dv-pe-lc","2026-08-23","","","","","present","SUB-MECH-OPTICAL","u214_connector"
"base_product","seeed_1125r_smt_4p","1125R-SMT-4P","1","active in Seeed Open Parts Library as PCBA SKU 320110032","verified_exact_paper_fit_received_cable_hil_open","present","present","USD","100","0.042","0.042","Seeed Open Parts Library published per-placement price applied at target quantity 100","https://www.seeedstudio.com/blog/2022/11/18/seeed-grove-designers-guide-pcb-design-guidelines-and-more/","2026-08-19","","","","","present","SUB-MECH-OPTICAL","unit_connector"
"base_product","skyworks_si4732_a10_gsr","Si4732-A10-GSR","1","active_orderable","verified_exact_production_candidate","present","present","USD","100","1.6785","1.6785","JLCPCB PCBA-only in-stock-item quantity-100+ tier","https://jlcpcb.com/partdetail/SILICONLABS-SI4732_A10GSR/C2155558","2026-08-19","","","","","present","SUB-COMPUTE-RF","receiver"
"base_product","sunlord_mwsa0503s_2r2mt","Sunlord MWSA0503S-2R2MT","1","active","verified_candidate","present","present","USD","100","0.5751","0.5751","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/shenzhen-sunlord-electronics-co-ltd/MWSA0503S-2R2MT/14120103","2026-08-19","","","","","present","SUB-PWR-PASSIVE","charger_inductor"
"base_product","sunlord_mwsa0503s_3r3mt","Sunlord MWSA0503S-3R3MT","2","active","verified_candidate","present","missing","","","","","","","","quantity_100_rfq_required","The exact assembly listing publishes only CNY tax-inclusive tiers while the USD cost contract forbids an unstated FX conversion; a same-currency quantity-100 quote is required","https://www.jlc-smt.com/lcsc/detail/C408409.html","2026-08-19","present","SUB-PWR-PASSIVE","main_inductor;voice_inductor"
"base_product","sunlord_mwsa0503s_4r7mt","Sunlord MWSA0503S-4R7MT","1","active","verified_candidate","present","present","USD","100","0.5751","0.5751","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/shenzhen-sunlord-electronics-co-ltd/MWSA0503S-4R7MT/14120288","2026-08-19","","","","","present","SUB-PWR-PASSIVE","ext_inductor"
"base_product","sunlord_wpn201612h2r2mt","Sunlord WPN201612H2R2MT","1","active","verified_candidate","present","present","USD","100","0.0426","0.0426","JLCPCB assembly-parts quantity-100 tier; captive PCBA inventory","https://jlcpcb.com/partdetail/Sunlord-WPN201612H2R2MT/C97025","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_inductor"
"base_product","tca4307dgkr","TCA4307DGKR","1","active","verified_exact_u214_i2c_hot_swap_boundary","present","present","USD","100","2.0137","2.0137","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA4307DGKR/13169411","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","u214_i2c_iso"
"base_product","tca6424argjr","TCA6424ARGJR","1","active","verified_exact_main_slow_io_core","present","present","USD","100","1.7001","1.7001","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA6424ARGJR/2411683","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","slow_io"
"base_product","tdk_b57332v5103f360","TDK B57332V5103F360","6","active","verified_candidate","present","present","USD","100","0.1157","0.6942","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B57332V5103F360/4945421","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","charger_ts_ntc;pack_ntc0;pack_ntc1;power_zone_ntc;rf_zone_ntc;ui_zone_ntc"
"base_product","tdk_c1005x5r0j475k050bc","TDK C1005X5R0J475K050BC","4","active_orderable","verified_exact_rp2350_reference_regulator_capacitor","present","present","USD","100","0.0903","0.3612","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk-corporation/C1005X5R0J475K050BC/2443425","2026-08-23","","","","","present","SUB-PWR-PASSIVE","rp_dvdd_remote_bulk;rp_vreg_avdd_filter_cap;rp_vreg_output_bulk;rp_vreg_vin_bulk"
"base_product","tdk_c1608x7r1c105k080ac","TDK C1608X7R1C105K080AC","37","active_production","verified_candidate","present","present","USD","100","0.0392","1.4504","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk-corporation/C1608X7R1C105K080AC/634395","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","audio_capture_input_coupling;audio_capture_local_bias_cap;audio_capture_mic_coupling;audio_capture_rx_coupling;audio_vmid_cap;cc_evidence_hold_cap;cc_local_bulk_cap;cc_power_input_cap;codec_adc_n_coupling;codec_adc_p_coupling;codec_adcvref_cap;codec_dacvref_cap;codec_power_input_cap;codec_tx_coupling;codec_vmid_cap;ir_power_input_cap;mic_tx_coupling;nrf_evidence_hold_cap;nrf_power_input_cap;pack_diag_lockout_cap;product_usb_vpwr_cap;receiver_power_input_cap;s3_reset_delay_cap;sd_power_input_cap;si_audio_l_coupling;si_audio_r_coupling;slow_io_bulk_cap;speaker_amp_input_cap;speaker_input_n_coupling;speaker_input_p_coupling;voice_evidence_hold_cap;voice_io_power_input_cap;voice_io_power_output_cap;voice_mic_coupling;voice_rx_coupling;voice_v_evidence_hold_cap;voice_v_mic_coupling"
"base_product","tdk_cga5l1x7r1e475k160ac","TDK CGA5L1X7R1E475K160AC","3","active","verified_candidate","present","present","USD","100","0.1419","0.4257","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk/CGA5L1X7R1E475K160AC/2443184","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_input_cap;charger_regn_cap;pd_vbus_cap"
"base_product","te_2118651_2","TE Connectivity 2118651-2","5","active_orderable","verified_exact_native_rf_jumper","present","present","USD","100","1.8211","9.1055","DigiKey bag quantity-100 tier","https://www.digikey.com/en/products/detail/te-connectivity-amp-connectors/2118651-2/16538824","2026-08-20","","","","","present","SUB-MECH-OPTICAL","c5_rf_jumper;nrf0_rf_jumper;nrf1_rf_jumper;nrf2_rf_jumper;s3_rf_jumper"
"base_product","ti_bq25798_rqmr","Texas Instruments BQ25798RQMR","1","active","verified_candidate","present","present","USD","100","3.514","3.514","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/BQ25798RQMR/15666783","2026-08-19","","","","","present","SUB-PWR-SAFETY","nvdc_charger"
"base_product","ti_csd87313dms","Texas Instruments CSD87313DMS","1","active_factory_stocked_standard_pcba","verified_exact_jlcpcb_stocked_candidate","present","present","USD","100","0.7651","0.7651","JLCPCB quantity-100 tier","https://jlcpcb.com/partdetail/x/C2863848","2026-08-28","","","","","present","SUB-PWR-SAFETY","pack_power_fet"
"base_product","ti_mspm0c1106_sdgs20r","Texas Instruments MSPM0C1106SDGS20R","2","active_orderable","verified_exact_64kb_flash_8kb_sram_hybrid_bsl_candidate","present","present","USD","100","0.8384","1.6768","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/MSPM0C1106SDGS20R/28264017","2026-08-20","","","","","present","SUB-PWR-SAFETY","pack_admission;safety_controller"
"base_product","ti_sn74lvc08a_pwr","SN74LVC08APWR","2","active","verified_candidate","present","present","USD","100","0.2127","0.4254","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC08APWR/276489","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","safe_gate_a;safe_gate_b"
"base_product","ti_sn74lvc1g06_dckr","Texas Instruments SN74LVC1G06DCKR","2","active_orderable","verified_exact_fail_low_reset_gate_driver","present","present","USD","100","0.0749","0.1498","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G06DCKR/377452","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","safe_c5_reset_buffer;safe_reset_buffer"
"base_product","ti_sn74lvc1g07_dckr","SN74LVC1G07DCKR","10","active","verified_exact_open_drain_partial_power_buffer","present","present","USD","100","0.0509","0.509","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G07DCKR/377457","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","ext_evidence_buffer;receiver_irq_iso;safe_c5_fault_reset_buffer;safe_run_fault_iso;safety_fault_request_iso;safety_s3_reset_iso;slow_io_fault_sense_iso;slow_io_s3_evidence_iso;touch_irq_buffer;voice_hl_driver"
"base_product","ti_sn74lvc1g08_dckr","SN74LVC1G08DCKR","4","active_orderable","verified_exact_partial_power_down_and_gate","present","present","USD","100","0.049","0.196","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G08DCKR/385741","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","cc_backup_gate;codec_i2s_din_boot_gate;ir_safe_gate;nrf_backup_gate"
"base_product","ti_sn74lvc1g125_dckr","Texas Instruments SN74LVC1G125DCKR","1","active","verified_candidate","present","present","USD","100","0.0583","0.0583","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G125DCKR/385743","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","sd_miso_buffer"
"base_product","ti_sn74lvc1g126_dckr","Texas Instruments SN74LVC1G126DCKR","4","active","verified_candidate","present","present","USD","100","0.0546","0.2184","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G126DCKR/385723","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","codec_i2s_bclk_iso;codec_i2s_din_iso;codec_i2s_dout_iso;codec_i2s_ws_iso"
"base_product","ti_sn74lvc1g17_dckr","SN74LVC1G17DCKR","1","active_orderable","verified_exact_schmitt_buffer","present","present","USD","100","0.1434","0.1434","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G17DCKR/389053","2026-08-24","","","","","present","SUB-LOGIC-ANALOG","safe_rearm_buffer"
"base_product","ti_sn74lvc1g3157_dbvr","Texas Instruments SN74LVC1G3157DBVR","1","active","verified_reference","present","present","USD","100","0.1301","0.1301","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G3157DBVR/562896","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","audio_rx_mux"
"base_product","ti_sn74lvc1g74_dcur","SN74LVC1G74DCUR","1","active","verified_candidate","present","present","USD","100","0.33","0.33","Mouser cut-tape quantity-100 tier","https://www.mouser.com/en/ProductDetail/Texas-Instruments/SN74LVC1G74DCUR?qs=DS7Z8uEdLNyRBKrHxqRXjA%3D%3D","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","safe_latch"
"base_product","ti_sn74lvc2g08_dcur","Texas Instruments SN74LVC2G08DCUR","3","active","reference_only","present","present","USD","100","0.2296","0.6888","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC2G08DCUR/484830","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","audio_safe_gate;ext_branch_gate;voice_pd_gate"
"base_product","ti_sn74lvc2g66_dcur","Texas Instruments SN74LVC2G66DCUR","2","active","verified_candidate","present","present","USD","100","0.393","0.786","Mouser cut-tape quantity-100 tier","https://www.mouser.com/ProductDetail/Texas-Instruments/SN74LVC2G66DCUR?qs=N6WZOzgtpqWMpNL31DMvDQ%3D%3D","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","codec_i2c_iso;receiver_i2c_iso"
"base_product","ti_sn74lvc3g07_dcur","SN74LVC3G07DCUR","2","active_orderable","verified_exact_aon_to_main_open_drain_isolator","present","present","USD","100","0.4087","0.8174","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC3G07DCUR/484588","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","evidence_main_isolator;safe_fault_reset_buffer"
"base_product","ti_sn74lvc3g34_dcur","SN74LVC3G34DCUR","1","active","verified_candidate","present","present","USD","100","0.2616","0.2616","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC3G34DCUR/484593","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","sd_host_buffer"
"base_product","ti_tca9534a_pwr","TCA9534APWR","2","active","verified_candidate","present","present","USD","100","1.0212","2.0424","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA9534APWR/5004965","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","headset_control_io;voice_band_io"
"base_product","ti_tca9535_pwr","TCA9535PWR","1","active_orderable","verified_exact_aon_evidence_mask_expander","present","present","USD","100","1.1915","1.1915","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA9535PWR/2139128","2026-08-20","","","","","present","SUB-LOGIC-ANALOG","evidence_mask"
"base_product","ti_tca9539_pwr","TCA9539PWR","1","active_orderable","verified_exact_direct_control_input_expander","present","present","USD","100","1.0196","1.0196","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA9539PWR/2139129","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","ui_matrix_io"
"base_product","ti_tlv1821_dckr","TLV1821DCKR","2","active_orderable","verified_exact_local_voice_evidence_comparator","present","present","USD","100","0.744","1.488","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TLV1821DCKR/22147288","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","evidence_cmp_voice;evidence_cmp_voice_v"
