"scope","device_id","mpn","quantity","lifecycle","qualification","orderable_evidence","cost_evidence","cost_currency","cost_target_quantity","unit_price_usd","line_material_usd","cost_price_break","cost_source","cost_checked","cost_gate_status","cost_gate_reason","cost_gate_source","cost_gate_checked","alternate_evidence","alternate_policy_class","placements"
"base_product","panasonic_aeq10410","Panasonic AEQ10410","1","active","verified_first_hard_stop_target_actuator_and_mount_hil_open","present","missing","","","","","","","","","","","","present","SUB-MECH-OPTICAL","stop_switch"
"base_product","panasonic_erj_2rkf22r0x","Panasonic ERJ-2RKF22R0X","45","active","verified_candidate","present","present","USD","100","0.0155","0.6975","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-2RKF22R0X/1746157","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_service_usb_dm_series;c5_service_usb_dp_series;cc_band_v1_series;cc_band_v2_series;cc_csn_series;cc_gdo0_series;cc_gdo2_series;cc_sclk_series;cc_si_series;cc_so_series;headphone_l_series;headphone_r_series;nrf0_ce_series;nrf0_csn_series;nrf0_irq_series;nrf0_miso_series;nrf0_mosi_series;nrf0_sck_series;nrf1_ce_series;nrf1_csn_series;nrf1_irq_series;nrf1_miso_series;nrf1_mosi_series;nrf1_sck_series;nrf2_ce_series;nrf2_csn_series;nrf2_irq_series;nrf2_miso_series;nrf2_mosi_series;nrf2_sck_series;product_usb_dm_series;product_usb_dp_series;sd_cmd_series;sd_cs_series;sd_miso_series;sd_sck_series;u214_series_busy;u214_series_gps_rx;u214_series_gps_tx;u214_series_irq;u214_series_miso;u214_series_mosi;u214_series_nss;u214_series_rst;u214_series_sck"
"base_product","panasonic_erj_2rkf27r0x","Panasonic ERJ-2RKF27R0X","2","active_orderable","verified_exact_rp2354_usb_series_resistor","present","present","USD","100","0.0155","0.031","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-electronic-components/ERJ-2RKF27R0X/1746179","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","rp_service_usb_dm_series;rp_service_usb_dp_series"
"base_product","panasonic_erj_p08f10r0v","Panasonic ERJ-P08F10R0V","2","active","verified_candidate","present","present","USD","100","0.0689","0.1378","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-P08F10R0V/5722446","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","backlight_series_resistor;pack_in_res"
"base_product","panasonic_erj_p08f49r9v","Panasonic ERJ-P08F49R9V","2","active_orderable","verified_exact_max17320_2s_balance_resistor","present","missing","","","","","","","","quantity_100_rfq_required","The authorized-distributor exact-MPN page offers only a 5,000-piece full reel, while accessible quantity-100 reference prices require a broker RFQ; no comparable published authorized USD quantity-100 tier is available","https://www.digikey.com/en/products/detail/panasonic-industry/ERJ-P08F49R9V/9813007","2026-08-19","present","SUB-CTRL-PASSIVE","pack_batts_rbal;pack_cell1_rbal"
"base_product","pui_as02404po","PUI Audio AS02404PO","1","active_orderable","verified_candidate","present","present","USD","100","2.5294","2.5294","DigiKey bulk 50-plus tier applicable to an order of 100 pieces","https://www.digikey.com/en/products/detail/pui-audio-inc/AS02404PO/24385608","2026-08-19","","","","","present","SUB-MECH-OPTICAL","speaker"
"base_product","qdtech_hmx035ctft_001","HMX035CTFT-001 (QDtech schematic assembly marking)","1","assembly_marking_and_contacts_disclosed_in_official_reference_schematic; standalone_orderability_drawing_and_lifecycle_unverified","verified_candidate","missing","missing","","","","","","","","standalone_raw_assembly_rfq_required","Published prices cover complete donor boards, not the standalone HMX035CTFT-001 LCM+CTP assembly; an exact quantity-100 supplier quote is required","https://www.lcdwiki.com/res/ES3C35P/ESP32-S3%E5%8E%9F%E7%90%86%E5%9B%BE.pdf","2026-08-19","present","SUB-MECH-OPTICAL","display"
"base_product","rp2354b_a4","SC1512-A4","1","active_orderable","verified_exact_rp2354b0a4_7inch_reel_order_code","present","present","USD","100","1.0","1.0","Mouser published 1+ cut-tape unit price applied to an order of 100 pieces","https://www.mouser.com/en/ProductDetail/Raspberry-Pi/SC1512-A4?qs=4dK74SdgGtwLCXnn6CRJZQ%3D%3D","2026-08-19","","","","","present","SUB-COMPUTE-RF","rp"
"base_product","same_sky_cmej_0413_42_smt_tr","Same Sky CMEJ-0413-42-SMT-TR","1","active_orderable","verified_candidate","present","present","USD","100","0.3909","0.3909","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/same-sky-formerly-cui-devices/CMEJ-0413-42-SMT-TR/10253447","2026-08-19","","","","","present","SUB-MECH-OPTICAL","microphone"
"base_product","same_sky_sj1_3515_smt_tr","Same Sky SJ1-3515-SMT-TR","1","active_orderable","verified_candidate","present","present","USD","100","1.1166","1.1166","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/same-sky-formerly-cui-devices/SJ1-3515-SMT-TR/659917","2026-08-19","","","","","present","SUB-MECH-OPTICAL","headphone_jack"
"base_product","samtec_ftsh_105_01_l_dv_k_p_tr","Samtec FTSH-105-01-L-DV-K-P-TR","3","active_orderable","verified_exact_three_domain_dbg10_header","present","present","USD","100","1.6991","5.0973","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/samtec-inc/FTSH-105-01-L-DV-K-P-TR/5305483","2026-08-19","","","","","present","SUB-MECH-OPTICAL","c5_dbg_header;rp_dbg_header;s3_dbg_header"
"base_product","skyworks_si4732_a10_gsr","Si4732-A10-GSR","1","active_orderable","verified_exact_production_candidate","present","present","USD","100","1.6785","1.6785","JLCPCB PCBA-only in-stock-item quantity-100+ tier","https://jlcpcb.com/partdetail/SILICONLABS-SI4732_A10GSR/C2155558","2026-08-19","","","","","present","SUB-COMPUTE-RF","receiver"
"base_product","sunlord_mwsa0503s_2r2mt","Sunlord MWSA0503S-2R2MT","1","active","verified_candidate","present","present","USD","100","0.5751","0.5751","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/shenzhen-sunlord-electronics-co-ltd/MWSA0503S-2R2MT/14120103","2026-08-19","","","","","present","SUB-PWR-PASSIVE","charger_inductor"
"base_product","sunlord_mwsa0503s_3r3mt","Sunlord MWSA0503S-3R3MT","2","active","verified_candidate","present","missing","","","","","","","","quantity_100_rfq_required","The exact assembly listing publishes only CNY tax-inclusive tiers while the USD cost contract forbids an unstated FX conversion; a same-currency quantity-100 quote is required","https://www.jlc-smt.com/lcsc/detail/C408409.html","2026-08-19","present","SUB-PWR-PASSIVE","main_inductor;voice_inductor"
"base_product","sunlord_mwsa0503s_4r7mt","Sunlord MWSA0503S-4R7MT","1","active","verified_candidate","present","present","USD","100","0.5751","0.5751","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/shenzhen-sunlord-electronics-co-ltd/MWSA0503S-4R7MT/14120288","2026-08-19","","","","","present","SUB-PWR-PASSIVE","ext_inductor"
"base_product","sunlord_wpn201612h2r2mt","Sunlord WPN201612H2R2MT","1","active","verified_candidate","present","present","USD","100","0.0426","0.0426","JLCPCB assembly-parts quantity-100 tier; captive PCBA inventory","https://jlcpcb.com/partdetail/Sunlord-WPN201612H2R2MT/C97025","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_inductor"
"base_product","tca4307dgkr","TCA4307DGKR","1","active","verified_exact_u214_i2c_hot_swap_boundary","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","u214_i2c_iso"
"base_product","tca6424argjr","TCA6424ARGJR","1","active","verified_exact_main_slow_io_core","present","present","USD","100","1.7001","1.7001","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA6424ARGJR/2411683","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","slow_io"
"base_product","tdk_b57332v5103f360","TDK B57332V5103F360","3","active","verified_candidate","present","present","USD","100","0.1157","0.3471","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/epcos-tdk-electronics/B57332V5103F360/4945421","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","charger_ts_ntc;pack_ntc0;pack_ntc1"
"base_product","tdk_c1005x7r1h104k050bb","TDK C1005X7R1H104K050BB","100","active","verified_candidate","present","present","USD","100","0.0258","2.58","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk/C1005X7R1H104K050BB/2443410","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_efuse_input_cap;audio_capture_buffer_bypass;audio_capture_selector_bypass;audio_rx_mux_bypass;audio_safe_gate_bypass;audio_speaker_selector_bypass;audio_tx_selector_bypass;backlight_efuse_input_cap;backlight_efuse_output_hf;c5_detector_bypass;c5_service_usb_switch_bypass;cc_avdd11_bypass;cc_avdd14_bypass;cc_avdd15_bypass;cc_avdd9_bypass;cc_band_buffer_bypass;cc_dcoupl_cap;cc_detector_bypass;cc_dvdd_bypass;cc_host_buffer_bypass;cc_return_buffer_bypass;charger_pmid_hf_cap;charger_sys_hf_cap;charger_vbus_hf_cap;codec_avdd_bypass;codec_dvdd_bypass;codec_i2c_iso_bypass;codec_i2s_bclk_iso_bypass;codec_i2s_din_iso_bypass;codec_i2s_dout_iso_bypass;codec_i2s_ws_iso_bypass;codec_pvdd_bypass;codec_supervisor_bypass;display_logic_hf_cap;evidence_cmp_a_bypass;evidence_cmp_b_bypass;evidence_main_isolator_bypass;evidence_mask_bypass;ext_branch_gate_bypass;ext_buck_hf_input_cap;ext_request_or_bypass;ir_evidence_amp_bypass;ir_evidence_vref_cap;ir_power_output_bypass;ir_return_buffer_bypass;main_hf_input_cap;nrf0_detector_bypass;nrf0_host_buffer_bypass;nrf0_module_hf_cap;nrf0_return_buffer_bypass;nrf1_detector_bypass;nrf1_host_buffer_bypass;nrf1_module_hf_cap;nrf1_return_buffer_bypass;nrf2_detector_bypass;nrf2_host_buffer_bypass;nrf2_module_hf_cap;nrf2_return_buffer_bypass;pack_admission_bypass;pack_batts_filter_cap;pack_cell1_filter_cap;pack_chg_gate_cap;pack_diag_timer_bypass;pack_dis_gate_cap;pack_in_bypass;pd_eeprom_bypass;ptt_filter_cap;rearm_filter_cap;receiver_i2c_iso_bypass;receiver_irq_iso_bypass;receiver_supervisor_bypass;receiver_vdd_bypass;rp_service_usb_switch_bypass;s3_detector_bypass;safe_reset_buffer_bypass;sd_detect_cap;sd_host_buffer_bypass;sd_miso_buffer_bypass;sd_power_hf_cap;slow_io_s3_evidence_iso_bypass;slow_io_stop_sense_iso_bypass;slow_io_vcci_bypass;slow_io_vccp_bypass;touch_irq_buffer_bypass;u214_host_buffer_a_bypass;u214_host_buffer_b_bypass;u214_i2c_iso_bypass;u214_return_buffer_bypass;u214_supervisor_bypass;ui_matrix_io_bypass;unit_signal_iso_vcca_bypass;unit_signal_iso_vccb_bypass;unit_supervisor_bypass;voice_audio_iso_bypass;voice_detector_bypass;voice_hf_input_cap;voice_hl_driver_bypass;voice_ptt_iso_bypass;voice_supervisor_bypass;voice_uart_tx_iso_bypass"
"base_product","tdk_c1608x7r1c105k080ac","TDK C1608X7R1C105K080AC","34","active_production","verified_candidate","present","present","USD","100","0.0392","1.3328","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk-corporation/C1608X7R1C105K080AC/634395","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","audio_capture_input_coupling;audio_capture_local_bias_cap;audio_capture_mic_coupling;audio_capture_rx_coupling;audio_vmid_cap;cc_evidence_hold_cap;cc_local_bulk_cap;cc_power_input_cap;codec_adc_n_coupling;codec_adc_p_coupling;codec_adcvref_cap;codec_dacvref_cap;codec_power_input_cap;codec_tx_coupling;codec_vmid_cap;ir_power_input_cap;mic_tx_coupling;nrf_evidence_hold_cap;nrf_power_input_cap;pack_diag_lockout_cap;product_usb_vpwr_cap;receiver_power_input_cap;sd_power_input_cap;si_audio_l_coupling;si_audio_r_coupling;slow_io_bulk_cap;speaker_amp_input_cap;speaker_input_n_coupling;speaker_input_p_coupling;voice_evidence_hold_cap;voice_io_power_input_cap;voice_io_power_output_cap;voice_mic_coupling;voice_rx_coupling"
"base_product","tdk_c1608x7s2a104k080ab","TDK C1608X7S2A104K080AB","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-PWR-PASSIVE","product_usb_vbias_cap"
"base_product","tdk_cga5l1x7r1e475k160ac","TDK CGA5L1X7R1E475K160AC","3","active","verified_candidate","present","present","USD","100","0.1419","0.4257","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/tdk/CGA5L1X7R1E475K160AC/2443184","2026-08-19","","","","","present","SUB-PWR-PASSIVE","aon_input_cap;charger_regn_cap;pd_vbus_cap"
"base_product","ti_bq25798_rqmr","Texas Instruments BQ25798RQMR","1","active","verified_candidate","present","present","USD","100","3.514","3.514","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/BQ25798RQMR/15666783","2026-08-19","","","","","present","SUB-PWR-SAFETY","nvdc_charger"
"base_product","ti_csd87313dmst","Texas Instruments CSD87313DMST","1","active","verified_candidate","present","present","USD","100","1.4735","1.4735","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/CSD87313DMST/7219023","2026-08-19","","","","","present","SUB-PWR-SAFETY","pack_power_fet"
"base_product","ti_mspm0c1104_sdgs20r","Texas Instruments MSPM0C1104SDGS20R","1","active","verified_candidate","present","present","USD","100","0.4523","0.4523","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/MSPM0C1104SDGS20R/24709068","2026-08-19","","","","","present","SUB-PWR-SAFETY","pack_admission"
"base_product","ti_sn74lvc08a_pwr","SN74LVC08APWR","2","active","verified_candidate","present","present","USD","100","0.2127","0.4254","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC08APWR/276489","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","safe_gate_a;safe_gate_b"
"base_product","ti_sn74lvc1g06_dckr","Texas Instruments SN74LVC1G06DCKR","1","active_orderable","verified_exact_fail_low_reset_gate_driver","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","safe_reset_buffer"
"base_product","ti_sn74lvc1g07_dckr","SN74LVC1G07DCKR","5","active","verified_exact_open_drain_partial_power_buffer","present","present","USD","100","0.0509","0.2545","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G07DCKR/377457","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","receiver_irq_iso;slow_io_s3_evidence_iso;slow_io_stop_sense_iso;touch_irq_buffer;voice_hl_driver"
"base_product","ti_sn74lvc1g125_dckr","Texas Instruments SN74LVC1G125DCKR","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","sd_miso_buffer"
"base_product","ti_sn74lvc1g126_dckr","Texas Instruments SN74LVC1G126DCKR","6","active","verified_candidate","present","present","USD","100","0.0546","0.3276","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC1G126DCKR/385723","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","codec_i2s_bclk_iso;codec_i2s_din_iso;codec_i2s_dout_iso;codec_i2s_ws_iso;voice_ptt_iso;voice_uart_tx_iso"
"base_product","ti_sn74lvc1g3157_dbvr","Texas Instruments SN74LVC1G3157DBVR","1","active","verified_reference","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","audio_rx_mux"
"base_product","ti_sn74lvc1g74_dcur","SN74LVC1G74DCUR","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","safe_latch"
"base_product","ti_sn74lvc2g08_dcur","Texas Instruments SN74LVC2G08DCUR","2","active","reference_only","present","present","USD","100","0.2296","0.4592","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/SN74LVC2G08DCUR/484830","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","audio_safe_gate;ext_branch_gate"
"base_product","ti_sn74lvc2g66_dcur","Texas Instruments SN74LVC2G66DCUR","3","active","verified_candidate","present","present","USD","100","0.393","1.179","Mouser cut-tape quantity-100 tier","https://www.mouser.com/ProductDetail/Texas-Instruments/SN74LVC2G66DCUR?qs=N6WZOzgtpqWMpNL31DMvDQ%3D%3D","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","codec_i2c_iso;receiver_i2c_iso;voice_audio_iso"
"base_product","ti_sn74lvc3g07_dcur","SN74LVC3G07DCUR","1","active_orderable","verified_exact_aon_to_main_open_drain_isolator","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","evidence_main_isolator"
"base_product","ti_sn74lvc3g34_dcur","SN74LVC3G34DCUR","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","sd_host_buffer"
"base_product","ti_tca9534a_pwr","TCA9534APWR","2","active","verified_candidate","present","present","USD","100","1.0212","2.0424","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TCA9534APWR/5004965","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","evidence_mask;ui_matrix_io"
"base_product","ti_tlv1824_pwr","TLV1824PWR","2","active","verified_candidate","present","present","USD","100","1.0518","2.1036","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TLV1824PWR/23028806","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","evidence_cmp_a;evidence_cmp_b"
"base_product","ti_tlv9061_idbvr","Texas Instruments TLV9061IDBVR","2","active","verified_reference","present","present","USD","100","0.394","0.788","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TLV9061IDBVR/9771970","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","audio_capture_buffer;ir_evidence_amp"
"base_product","ti_tmux1136_dgsr","Texas Instruments TMUX1136DGSR","1","active","reference_only","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","audio_speaker_selector"
"base_product","ti_tpd2eusb30a_drtr","Texas Instruments TPD2EUSB30ADRTR","2","active_orderable","verified_exact_service_usb_esd","present","present","USD","100","0.4219","0.8438","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPD2EUSB30ADRTR/2520830","2026-08-19","","","","","present","SUB-DISCRETE-PROT","c5_service_usb_esd;rp_service_usb_esd"
"base_product","ti_tpd4e05u06_dqar","Texas Instruments TPD4E05U06DQAR","12","active","verified_candidate","present","present","USD","100","0.309","3.708","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPD4E05U06DQAR/3996774","2026-08-19","","","","","present","SUB-DISCRETE-PROT","c5_dbg_esd;encoder_ptt_esd;headphone_esd;rp_dbg_esd;s3_dbg_esd;safety_control_esd;sd_esd_a;sd_esd_b;u214_esd_a;u214_esd_b;u214_esd_c;unit_esd"
"base_product","ti_tpd4s201_rukr","Texas Instruments TPD4S201RUKR","1","active","verified_candidate","present","present","USD","100","0.7713","0.7713","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPD4S201RUKR/27685826","2026-08-19","","","","","present","SUB-DISCRETE-PROT","product_usb_protector"
"base_product","ti_tpd8e003_dqdr","Texas Instruments TPD8E003DQDR","1","active","verified_candidate","present","present","USD","100","0.6445","0.6445","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPD8E003DQDR/2348535","2026-08-19","","","","","present","SUB-DISCRETE-PROT","ui_matrix_esd"
"base_product","ti_tps22919_dckr","Texas Instruments TPS22919DCKR","7","active","verified_candidate","present","present","USD","100","0.1189","0.8323","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS22919DCKR/10435170","2026-08-19","","","","","present","SUB-PWR-SAFETY","cc_power_switch;codec_power_switch;ir_power_switch;nrf_power_switch;receiver_power_switch;sd_power_switch;voice_io_power_switch"
"base_product","ti_tps2553drvr_1","Texas Instruments TPS2553DRVR-1","1","active","verified_candidate","present","present","USD","100","0.6093","0.6093","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS2553DRVR-1/2047903","2026-08-19","","","","","present","SUB-PWR-SAFETY","backlight_efuse"
"base_product","ti_tps25751d_refr","Texas Instruments TPS25751DREFR","1","active","verified_candidate","present","present","USD","100","1.8384","1.8384","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS25751DREFR/23028775","2026-08-19","","","","","present","SUB-PWR-SAFETY","pd_controller"
"base_product","ti_tps259470l_rpwr","Texas Instruments TPS259470LRPWR","2","active","verified_candidate","present","present","USD","100","1.0196","2.0392","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS259470LRPWR/14124014","2026-08-19","","","","","present","SUB-PWR-SAFETY","ext_efuse;unit_efuse"
"base_product","ti_tps25961_drvr","Texas Instruments TPS25961DRVR","1","active","verified_candidate","present","present","USD","100","0.4513","0.4513","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS25961DRVR/17394947","2026-08-19","","","","","present","SUB-PWR-SAFETY","aon_efuse"
"base_product","ti_tps25974l_rpwr","Texas Instruments TPS25974LRPWR","2","active","verified_candidate","present","present","USD","100","0.7929","1.5858","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS25974LRPWR/15965500","2026-08-19","","","","","present","SUB-PWR-SAFETY","main_efuse;voice_efuse"
"base_product","ti_tps3808g33_dbvr","TPS3808G33DBVR","4","active","verified_candidate","present","present","USD","100","1.0984","4.3936","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS3808G33DBVR/666727","2026-08-19","","","","","present","SUB-PWR-SAFETY","safe_supervisor;u214_supervisor;unit_supervisor;voice_supervisor"
"base_product","ti_tps3839k33_dbzr","Texas Instruments TPS3839K33DBZR","2","active","verified_candidate","present","present","USD","100","0.394","0.788","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS3839K33DBZR/3748986","2026-08-19","","","","","present","SUB-PWR-SAFETY","codec_supervisor;receiver_supervisor"
"base_product","ti_tps564252_drlr","Texas Instruments TPS564252DRLR","3","active","verified_candidate","present","present","USD","100","0.2953","0.8859","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS564252DRLR/20415586","2026-08-19","","","","","present","SUB-PWR-SAFETY","ext_buck;main_buck;voice_buck"
"base_product","ti_tps629203_drlr","Texas Instruments TPS629203DRLR","1","active","verified_candidate","present","present","USD","100","0.6192","0.6192","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TPS629203DRLR/16516661","2026-08-19","","","","","present","SUB-PWR-SAFETY","aon_buck"
"base_product","ti_tpul2g223_bqbr","Texas Instruments TPUL2G223BQBR","1","active_production","verified_candidate","present","missing","","","","","","","","quantity_100_rfq_required","TI marks the exact new part active/production but the current order page shows no inventory or published quantity-100 price; obtain a traceable distributor or factory quotation before freezing COGS","https://www.ti.com/product/TPUL2G223/part-details/TPUL2G223BQBR","2026-08-19","present","SUB-PWR-SAFETY","pack_diag_timer"
"base_product","ti_ts5a63157_dckr","Texas Instruments TS5A63157DCKR","2","active","reference_only","present","present","USD","100","0.233","0.466","DigiKey cut-tape quantity-100 tier; exact line was temporarily out of stock when checked","https://www.digikey.com/en/products/detail/texas-instruments/TS5A63157DCKR/1216801","2026-08-19","","","","","present","SUB-LOGIC-ANALOG","audio_capture_selector;audio_tx_selector"
"base_product","ti_tvs2200_drvr","Texas Instruments TVS2200DRVR","1","active","verified_candidate","present","present","USD","100","0.4493","0.4493","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/texas-instruments/TVS2200DRVR/8567233","2026-08-19","","","","","present","SUB-PWR-SAFETY","pd_vbus_tvs"
"base_product","ti_txs0102_dcur","Texas Instruments TXS0102DCUR","1","active_production_orderable","verified_exact_native_m5_unit_signal_isolator","present","missing","","","","","","","","","","","","present","SUB-LOGIC-ANALOG","unit_signal_iso"
"base_product","ttm_b0310j50100ahf","TTM Technologies B0310J50100AHF","1","active_orderable","verified_exact_cc_first_pass_balun","present","missing","","","","","","","","","","","","present","SUB-RF","cc_balun"
"base_product","ttm_dc2337j5010ahf","TTM Technologies DC2337J5010AHF","3","active_orderable","verified_exact_nrf_forward_power_coupler","present","present","USD","100","1.0291","3.0873","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/ttm-technologies-inc/DC2337J5010AHF/3069211","2026-08-19","","","","","present","SUB-RF","nrf0_coupler;nrf1_coupler;nrf2_coupler"
"base_product","vishay_tsmp95000tt","Vishay TSMP95000TT","1","active_stocked_orderable","verified_exact_carrier_learning_ir_receiver","present","missing","","","","","","","","","","","","present","SUB-COMPUTE-RF","ir_carrier"
"base_product","vishay_tsop95238tt","Vishay TSOP95238TT","1","active_orderable_factory_lead_time","verified_exact_robust_ir_receiver","present","missing","","","","","","","","","","","","present","SUB-COMPUTE-RF","ir_demod"
"base_product","vishay_vemd1060x01","VEMD1060X01","1","active","verified_exact_ir_actual_optical_evidence_sensor","present","missing","","","","","","","","","","","","present","SUB-COMPUTE-RF","det_ir"
"base_product","vishay_vsmy14940","Vishay VSMY14940","1","active_stocked_orderable","verified_exact_consumer_ir_transmit_emitter","present","missing","","","","","","","","","","","","present","SUB-COMPUTE-RF","ir_emitter"
"base_product","vishay_wsl25125l000fea","Vishay WSL25125L000FEA","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","pack_shunt"
"regional_replaceable_cell_kit","xtar_18650_4000mah_protected","XTAR 18650 4000mAh","2","current_catalog","selected_qualification_target","present","missing","","","","","","","","regional_retail_only_no_quantity_100_tier","The official store exposes regional retail pricing but no exact quantity-100 tier or production quote for the protected no-USB cell","https://xtardirect.com/products/xtar-high-capacity-36v-18650-4000mah-10a-protected-lithium-ion-battery","2026-08-19","present","SUB-MECH-OPTICAL","pack_cell0;pack_cell1"
"base_product","yageo_rc0402fr_07100kl","Yageo RC0402FR-07100KL","28","active","verified_candidate","present","present","USD","100","0.0097","0.2716","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07100KL/726526","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","aon_efuse_ovlo_bottom;audio_capture_local_bias_bottom;audio_capture_local_bias_top;audio_capture_mic_bias;audio_capture_rx_bias;audio_vmid_bottom;audio_vmid_top;c5_evidence_threshold_top;cc_evidence_threshold_top;charger_ilim_bottom;codec_ready_pulldown;headphone_absent_pulldown;ir_evidence_threshold_top;ir_evidence_vref_top;main_en_pulldown;mic_tx_bias;nrf0_evidence_threshold_top;nrf1_evidence_threshold_top;nrf2_evidence_threshold_top;receiver_ready_pulldown;s3_evidence_threshold_top;si_audio_sum_bias;voice_audio_on_pulldown;voice_efuse_ovlo_bottom;voice_evidence_threshold_top;voice_rx_bias;voice_uart_rx_pulldown;voice_uart_tx_pulldown"
"base_product","yageo_rc0402fr_07100rl","Yageo RC0402FR-07100RL","7","active","verified_candidate","present","present","USD","100","0.0097","0.0679","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07100RL/729474","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","backlight_gate_series;charger_batp_res;ir_carrier_series;ir_carrier_supply_res;ir_demod_series;ir_demod_supply_res;ir_tx_gate_series"
